Q01respondent_id;Q03date_created;Q06semanadoano;Q09semanadoprojeto;Q11Profissao;Q13Estado;Q14Sexo;Q15Idade;Q16Escolaridade;Q17Renda;Q18PossuiSeguroNenhuma das anteriores;Q18PossuiSeguroSeguro de vida;Q18PossuiSeguroSeguro de automóvel;Q18PossuiSeguroSeguro residencial;Q18PossuiSeguroSeguro de saúde;Q18PossuiSeguroSeguro de bens duráveis (ex: eletrônicos);Q18PossuiSeguroOutros;Q19ContratouSeguroSeguro de vida;Q19ContratouSeguroSeguro de automóvel;Q19ContratouSeguroSeguro residencial;Q19ContratouSeguroSeguro de saúde;Q19ContratouSeguroSeguro de bens duráveis (ex: eletrônicos);Q19ContratouSeguroOutros;Q20PretendeRenovar;Q21PretendeContratar;Q22ContratarSeguroNenhuma das anteriores;Q22ContratarSeguroSeguro de vida;Q22ContratarSeguroSeguro de automóvel;Q22ContratarSeguroSeguro residencial;Q22ContratarSeguroSeguro de saúde;Q22ContratarSeguroSeguro de bens duráveis (ex: eletrônicos);Q22ContratarSeguroOutros;Q23AtitudeGeralSeguroImportancia;Q23AtitudeGeralSeguroPrioridadeOrcamento;Q23AtitudeGeralSeguroSubstituiEntretenimento;Q24OrdenarSeguroSeguro de vida;Q24OrdenarSeguroSeguro de automóvel;Q24OrdenarSeguroSeguro residencial;Q24OrdenarSeguroSeguro de saúde;Q24OrdenarSeguroSeguro de bens duráveis (ex: eletrônicos);Q25UsoInternet1;Q25UsoInternet2;Q25UsoInternet3;Q25UsoInternet4;Q26Transacoes1;Q26Transacoes2;Q26Transacoes3;Q26Transacoes4;Q26Transacoes5;Q26Transacoes6;Q27Antenado1;Q27Antenado2;Q27Antenado3;Q27Antenado4;Q31AWNenhuma das anteriores;Q31AWMarca01;Q31AWMarca02;Q31AWMarca03;Q31AWMarca04;Q31AWMarca05;Q31AWMarca06;Q31AWMarca07;Q32KNNenhuma das anteriores;Q32KNMarca01;Q32KNMarca02;Q32KNMarca03;Q32KNMarca04;Q32KNMarca05;Q32KNMarca06;Q32KNMarca07;Q33LINenhuma das anteriores;Q33LIMarca01;Q33LIMarca02;Q33LIMarca03;Q33LIMarca04;Q33LIMarca05;Q33LIMarca06;Q33LIMarca07;Q34CONenhuma das anteriores;Q34COMarca01;Q34COMarca02;Q34COMarca03;Q34COMarca04;Q34COMarca05;Q34COMarca06;Q34COMarca07;Q35Preferencia;Q36CLNenhuma das anteriores;Q36CLMarca01;Q36CLMarca02;Q36CLMarca03;Q36CLMarca04;Q36CLMarca05;Q36CLMarca06;Q36CLMarca07;Q37ContratouPrimeiraVez;Q39ContratouPrimeiraVezSeguro de vida;Q39ContratouPrimeiraVezSeguro de automóvel;Q39ContratouPrimeiraVezSeguro residencial;Q39ContratouPrimeiraVezSeguro de saúde;Q39ContratouPrimeiraVezSeguro de bens duráveis (ex: eletrônicos);Q39ContratouPrimeiraVezOutros;Q40AvaliouMarca01;Q41AvaliouMarca02;Q42AvaliouMarca03;Q43AvaliouMarca04;Q44AvaliouMarca05;Q45AvaliouMarca06;Q46AvaliouMarca07;Q47Credibilidade1;Q47Credibilidade2;Q47Credibilidade3;Q48Diversao1;Q48Diversao2;Q48Diversao3;Q49Audacia1;Q49Audacia2;Q49Audacia3;Q50Sofisticacao1;Q50Sofisticacao2;Q50Sofisticacao3;Q51Sensibilidade1;Q51Sensibilidade2;Q51Sensibilidade3;Q52AltaClasse1;Q52AltaClasse2;Q52AltaClasse3;Q52AltaClasse4;Q52AltaClasse5;Q53Acessibilidade1;Q53Acessibilidade2;Q53Acessibilidade3;Q54Lideranca1;Q54Lideranca2;Q54Lideranca3;Q54Lideranca4;Q55Descolada1;Q55Descolada2;Q55Descolada3;Q56Variedade1;Q56Variedade2;Q56Variedade3;Q56Variedade4;Q56Variedade5;Q57ServicoHumanizado1;Q57ServicoHumanizado2;Q57ServicoHumanizado3;Q57ServicoHumanizado4;Q57ServicoHumanizado5;Q57ServicoHumanizado6;Q58Qualidade1;Q58Qualidade2;Q58Qualidade3;Q58Qualidade4;Q59Atratividade1;Q59Atratividade2;Q60ResponsabilidadeSocioAmbiental1;Q60ResponsabilidadeSocioAmbiental2;Q60ResponsabilidadeSocioAmbiental3;Q61Autenticidade1;Q61Autenticidade2;Q61Autenticidade3;Q61Autenticidade4;Q61Autenticidade5;Q61Autenticidade6;Q61Autenticidade7;Q61Tecnologica;Q62Beneficios1;Q62Beneficios2;Q62Beneficios3;Q63Dinamismo1;Q63Dinamismo2;Q63Dinamismo3;Q64CuidadoHumano1;Q64CuidadoHumano2;Q64CuidadoHumano3;Q65QualidadeServico1;Q65QualidadeServico2;Q65QualidadeServico3;Q66CustoBeneficio1;Q66CustoBeneficio2;Q66CustoBeneficio3;Q67Diversidade1;Q68Risco1;Q68Risco2;Q68Risco3;Q69Satisfacao1;Q69Satisfacao2;Q69Satisfacao3;Q69Satisfacao4;Q70Lealdade1;Q70Lealdade2;Q70Lealdade3;Q71IntencaoCompra1;Q71IntencaoCompra2;Q71IntencaoCompra3;Q72Recomendacao1;Q72Recomendacao2;Q72Recomendacao3;Q73BrandEquity1;Q73BrandEquity2;Q73BrandEquity3;Q73BrandEquity4;Q73BrandEquity5;Q74PagarMais1;Q74PagarMais2;Q74PagarMais3;Q75Identificacao1;Q75Identificacao2;Q75Identificacao3
12756729062;44366.48811342593;Semana 25;Semana 71;Outro (especifique);São Paulo;Masculino;36 anos;Ensino superior (completo);Entre R$ 3.932,00 e R$ 7.419,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;Seguro de vida;Seguro de automóvel;;Seguro de saúde;;;5;5;5;2;3;4;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;Marca02;Marca03;Marca04;;;;;;Marca02;;Marca04;;;;;;Marca02;;Marca04;;;;Marca04;;;;;;;;;Marca04;Seguro de vida;;Seguro residencial;Seguro de saúde;Seguro de bens duráveis (ex: eletrônicos);;;;Marca03;;;;;9;9;9;9;8;8;8;8;8;8;8;9;9;8;8;9;9;8;9;9;9;9;9;8;9;9;9;9;9;8;9;9;9;9;8;9;9;8;9;8;8;8;8;8;9;9;8;8;9;8;8;8;9;8;8;9;8;8;9;8;8;9;9;8;9;9;8;9;9;9;9;8;8;9;8;8;8;;;;;;;;8;8;8;8;8;8;8;8;8;8;8;8;9;8;8;9;9
12755595311;44365.81599537037;Semana 25;Semana 71;Outro (especifique);São Paulo;Masculino;40 anos;Ensino superior (completo);Entre R$ 3.932,00 e R$ 7.419,00;;Seguro de vida;Seguro de automóvel;;Seguro de saúde;;;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Sim;;;;;;;;;10;10;0;2;4;3;1;5;10;10;10;10;10;10;10;10;10;0;10;10;10;10;;;Marca02;Marca03;Marca04;;Marca06;;;;Marca02;Marca03;Marca04;;Marca06;;;;;;Marca04;;Marca06;;;;;;Marca04;;;;Marca04;;;;;Marca04;;;;Marca04;Seguro de vida;;;;;;;;;;;Marca06;;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;10;10;10;10;10;10;0;0;10;0;10;10;10;10;10;10;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;5;10;10;10;10;10;10;;;;;;;;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;0;0
12755339757;44365.71077546296;Semana 25;Semana 71;Serviços de Transporte;São Paulo;Masculino;30 anos;Ensino médio (completo);Entre R$ 2.239,00 e R$ 3.931,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;Seguro de vida;;;;Seguro de bens duráveis (ex: eletrônicos);;5;5;5;4;3;2;5;1;5;4;6;6;5;5;5;5;5;5;4;5;4;3;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;;Marca03;;;;;;;;Marca03;;;;;;;;Marca03;;;;;Marca03;;;;;;;;;Marca03;;Seguro de automóvel;;;;;;Marca02;;;;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;7;6;5;5;5;6;7;7;6;6;7;3;5;5;7;5;5;4;4;7;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;5;5;5;5;5;6;5;6;6;5;4;6;5;5;5;;;;;;;;6;6;4;6;2;2;7;6;6;6;7;7;4;6;7;7;7
12755310055;44365.700844907406;Semana 25;Semana 71;Restaurantes;Tocantins;Masculino;28 anos;Ensino superior (completo);Entre R$ 3.932,00 e R$ 7.419,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;Seguro de vida;Seguro de automóvel;;;;;6;5;4;2;3;4;1;5;10;10;10;7;10;10;2;10;10;1;10;10;10;10;;Marca01;Marca02;Marca03;Marca04;;Marca06;Marca07;;Marca01;;;;;;;;Marca01;;;;;;;;Marca01;;;;;;;Marca01;;;;;;;;;Nenhuma das anteriores;;;;;;;Marca01;;;;;;;9;9;9;10;8;9;9;10;9;8;9;9;8;8;8;8;9;8;8;8;10;10;10;9;8;8;8;10;9;9;10;7;7;7;10;9;8;8;9;10;9;8;8;9;8;9;9;8;8;8;8;9;9;9;8;8;9;10;8;8;9;10;8;9;9;9;9;8;9;9;10;9;9;8;10;10;9;;;;;;;;7;8;10;9;9;9;10;9;0;9;9;7;6;7;8;9;7
12755272805;44365.68782407408;Semana 25;Semana 71;Televisão;Santa Catarina;Masculino;39 anos;Ensino superior (incompleto);Entre R$ 3.932,00 e R$ 7.419,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;;Seguro de automóvel;;;;;6;6;6;4;2;5;1;3;8;8;10;10;10;8;10;7;10;5;9;9;10;9;;;;Marca03;;Marca05;Marca06;Marca07;;;;;;Marca05;;;;;;;;Marca05;;;;;;;;Marca05;;;Marca05;;;;;;;;;Nenhuma das anteriores;;;;;;;;;;;Marca05;;;9;9;9;0;0;0;0;0;0;0;7;0;5;6;0;8;9;8;7;8;7;8;7;8;10;8;9;2;5;5;6;7;2;5;6;8;6;6;9;9;8;8;5;7;5;5;5;5;0;5;6;5;5;5;8;8;5;5;5;5;5;8;8;5;5;8;5;7;8;8;7;7;8;0;8;10;9;;;;;;;;7;7;7;7;7;9;7;0;0;0;9;0;0;0;0;0;0
12755262346;44365.68414351852;Semana 25;Semana 71;Outro (especifique);Minas Gerais;Masculino;32 anos;Ensino superior (completo);Entre R$ 3.932,00 e R$ 7.419,00;;Seguro de vida;Seguro de automóvel;;;;;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;;;;;Sim;;;;;;;;;10;8;0;3;1;4;2;5;3;4;9;3;10;2;8;8;10;3;9;9;8;10;;;Marca02;Marca03;;;;;Nenhuma das anteriores;;;;;;;;;;;;;;;;;;;;;;;;;Nenhuma das anteriores;;;;;;;;;;;;;;;;;Marca03;;;;;10;7;8;8;8;9;8;8;9;8;9;6;6;8;4;4;10;9;9;1;6;8;6;10;9;10;10;8;6;8;10;9;9;7;10;8;8;8;10;10;10;10;7;10;10;10;10;6;8;9;7;9;10;9;8;8;10;8;10;10;10;6;5;8;9;9;9;10;10;10;8;10;9;10;9;10;7;;;;;;;;7;4;10;6;5;10;9;10;4;5;4;10;6;7;4;4;0
12755257445;44365.68243055556;Semana 25;Semana 71;Direito;Minas Gerais;Masculino;20 anos;Ensino superior (completo);Entre R$ 2.239,00 e R$ 3.931,00;;Seguro de vida;;;;;;Eu mesmo contratei este seguro;;;;;;Sim;;;;;;;;;10;10;10;1;2;3;4;5;8;4;10;6;10;0;10;10;10;3;10;10;10;10;;;Marca02;;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;Nenhuma das anteriores;Nenhuma das anteriores;;;;;;;;;;;;;;;;Marca02;;;;;;2;10;1;8;9;10;6;10;8;3;7;6;10;5;5;10;10;9;7;10;8;10;9;10;5;7;5;9;7;7;4;1;5;4;8;10;8;7;8;10;2;10;7;6;4;5;9;5;10;8;5;7;8;6;7;4;10;7;6;7;7;4;10;3;10;10;9;0;9;8;8;10;6;9;6;7;10;;;;;;;;7;3;5;8;3;7;5;7;0;5;2;5;6;3;10;10;7
12755201234;44365.663611111115;Semana 25;Semana 71;Indústria Alimentícia;São Paulo;Masculino;39 anos;Ensino médio (completo);Entre R$ 1.216 e R$ 2.238,00;;;Seguro de automóvel;;;;;;Eu mesmo contratei este seguro;;;;;Sim;;;;;;;;;10;10;0;1;2;4;3;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;;;Marca02;Marca03;Marca04;;;Marca07;;;Marca02;Marca03;Marca04;;;Marca07;;;Marca02;Marca03;Marca04;;;;;;Marca02;;;;;;Marca02;;;Marca02;;;;;;Marca03;;Seguro de automóvel;;;;;;;;;;;Marca07;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
12752763895;44364.80069444444;Semana 25;Semana 71;Economia;São Paulo;Masculino;22 anos;Ensino superior (incompleto);Entre R$ 1.216 e R$ 2.238,00;;Seguro de vida;Seguro de automóvel;;;;;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;;;;;Sim;;;;;;;;;9;9;9;3;2;5;1;4;10;10;10;10;9;9;9;9;9;9;10;10;9;10;;;Marca02;Marca03;Marca04;Marca05;Marca06;Marca07;;;;Marca03;;;Marca06;Marca07;;;;Marca03;;;;Marca07;;;;Marca03;;;;Marca07;Marca03;;;;Marca03;;Marca05;;;Marca06;;Seguro de automóvel;;;;;;;;Marca04;;;;3;0;0;0;0;0;0;1;0;0;7;0;0;0;0;3;4;3;3;4;4;3;3;4;3;4;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;5;5;5;5;4;5;0;0;0;2;1;1;2;0;0;0;;;;;;;;4;5;5;5;5;5;5;5;4;5;5;5;5;5;3;3;3
12752729716;44364.7903125;Semana 25;Semana 71;Bancos ou instituições financeiras;São Paulo;Masculino;30 anos;Ensino superior (incompleto);Entre R$ 7.420,00 e R$ 16.367,00;;Seguro de vida;;;Seguro de saúde;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Eu mesmo contratei este seguro;;;Sim;;;;;;;;;7;8;5;2;3;4;1;5;9;9;8;9;7;6;4;5;9;3;7;5;8;8;;;Marca02;Marca03;Marca04;;;Marca07;;;;Marca03;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;Marca04;;;;;Marca04;;;;Marca04;Seguro de vida;;;Seguro de saúde;;;;;;;;;Marca07;6;9;8;7;7;6;8;5;5;6;8;5;8;5;6;8;9;5;8;5;5;5;6;8;5;8;7;6;8;8;5;8;7;6;4;5;8;4;6;7;7;8;5;5;5;9;9;5;8;7;7;7;3;8;6;5;6;8;8;8;4;8;5;5;8;8;9;7;4;6;7;8;7;7;5;3;3;;;;;;;;8;7;6;5;7;8;9;6;6;8;7;5;6;7;5;5;5
12752276704;44364.663356481484;Semana 25;Semana 71;Outro (especifique);Rio Grande do Sul;Masculino;40 anos;Ensino superior (completo);Entre R$ 3.932,00 e R$ 7.419,00;;;Seguro de automóvel;;;;;;Eu mesmo contratei este seguro;;;;;Sim;;;;;;;;;9;9;2;4;3;1;5;2;7;8;8;7;8;5;5;6;10;4;8;8;10;9;;;Marca02;Marca03;Marca04;Marca05;Marca06;Marca07;;;Marca02;Marca03;Marca04;Marca05;Marca06;Marca07;;;;Marca03;;Marca05;Marca06;Marca07;;;;Marca03;;Marca05;Marca06;;Marca03;;;;Marca03;;;;;Marca03;;Seguro de automóvel;;;;;;;;Marca04;;;;9;9;8;5;5;5;6;7;6;7;5;6;5;5;5;9;8;9;7;6;7;8;5;7;9;8;10;6;5;5;7;7;7;8;8;8;8;5;8;8;8;9;5;6;7;7;8;5;5;6;7;6;9;5;8;8;5;6;5;6;6;5;5;6;9;8;5;7;7;5;6;8;5;5;9;9;8;;;;;;;;5;6;7;7;8;8;7;5;5;7;9;5;4;7;7;9;3
12752223972;44364.64947916667;Semana 25;Semana 71;Restaurantes;São Paulo;Masculino;24 anos;Ensino fundamental (incompleto);Entre R$ 16.368,00 e R$ 22.865,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;;Seguro de automóvel;;;;;9;9;9;5;3;4;2;1;10;10;10;10;3;10;2;8;9;4;10;10;10;10;;;Marca02;Marca03;;;Marca06;;;;;Marca03;;;;;;;;Marca03;;;;;;;;Marca03;;;;;Marca03;;;;;;;;;Marca03;;Seguro de automóvel;;;;;;Marca02;;;;;;6;5;3;10;6;5;8;10;4;10;10;10;5;10;9;7;5;9;8;10;7;8;7;7;7;5;10;8;9;7;5;10;10;9;8;6;10;7;10;9;10;1;9;8;8;8;8;8;4;8;4;2;10;8;5;4;8;4;7;4;8;6;0;7;6;7;8;2;2;2;2;1;2;4;3;5;2;;;;;;;;7;7;5;8;10;6;8;9;8;9;10;6;6;5;10;8;5
12752207874;44364.645;Semana 25;Semana 71;Outro (especifique);São Paulo;Masculino;62 anos;Ensino médio (completo);Entre R$ 1.216 e R$ 2.238,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;;;Seguro residencial;;;;5;8;5;1;5;2;3;4;10;5;8;10;10;0;5;10;10;0;10;10;10;10;;;Marca02;Marca03;Marca04;;;Marca07;;;;Marca03;;;;Marca07;;;;;;;;Marca07;;;;;;;;Marca07;Marca07;;;;;;;;;Marca03;Seguro de vida;;;;;;;;;Marca04;;;;10;10;10;5;5;5;5;10;5;5;10;5;5;5;5;10;10;5;10;5;5;10;10;10;10;10;10;5;5;10;10;5;10;5;10;5;10;5;10;10;10;10;5;10;10;10;5;5;5;5;5;5;5;5;5;10;10;10;10;10;10;5;4;10;10;10;10;5;10;0;10;10;5;5;10;10;10;;;;;;;;5;4;5;5;4;5;5;4;10;5;10;5;10;5;0;0;0
12752203134;44364.64435185185;Semana 25;Semana 71;Administração/Contabilidade;São Paulo;Masculino;34 anos;Mestrado (completo);Entre R$ 7.420,00 e R$ 16.367,00;;Seguro de vida;Seguro de automóvel;Seguro residencial;Seguro de saúde;;;Eu mesmo contratei este seguro;Recebi este seguro como benefício da empresa onde eu trabalho;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;;;Sim;;;;;;;;;10;9;7;1;5;3;2;4;10;10;10;10;10;9;10;10;10;9;10;10;10;10;;Marca01;;Marca03;Marca04;;;Marca07;;;;Marca03;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;Marca04;;;;Marca03;Marca04;;;Marca07;Marca04;;;Seguro residencial;;;;Marca01;;;;;;;9;9;10;10;10;10;10;10;9;9;10;9;9;9;10;10;8;9;10;10;10;10;10;10;9;10;10;10;10;10;10;9;10;8;10;10;10;10;9;10;9;9;10;10;9;10;9;9;10;10;9;10;9;10;10;10;9;9;10;10;10;10;9;10;10;10;10;10;10;10;10;8;9;10;9;10;10;;;;;;;;10;10;10;8;9;9;10;9;10;9;9;10;9;9;9;10;9
12752189432;44364.64084490741;Semana 25;Semana 71;Saúde;São Paulo;Masculino;25 anos;Ensino superior (incompleto);Entre R$ 3.932,00 e R$ 7.419,00;;;Seguro de automóvel;Seguro residencial;Seguro de saúde;;;;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;Recebi este seguro como benefício da empresa onde eu trabalho;;;Sim;;;;;;;;;10;10;0;4;2;3;1;5;10;10;10;10;8;9;10;8;10;3;10;10;10;10;;;Marca02;Marca03;Marca04;Marca05;Marca06;Marca07;;;;Marca03;;;;;;;;Marca03;;;;;;;;Marca03;;;;;Marca03;;;Marca02;;;;;;Marca07;;Seguro de automóvel;;;;;;;Marca03;;;;;5;5;8;2;4;1;4;8;3;7;6;3;3;3;0;10;6;9;0;10;1;2;1;1;9;1;10;5;1;3;4;9;10;4;9;6;1;6;8;5;5;5;7;4;3;4;6;3;2;4;1;4;7;0;4;5;4;8;1;6;2;6;6;0;7;3;0;5;8;5;2;0;5;8;7;8;8;;;;;;;;7;8;8;7;8;7;9;10;7;6;9;6;0;0;5;1;3
12751785013;44364.54461805556;Semana 25;Semana 71;Outro (especifique);Rio de Janeiro;Masculino;54 anos;Ensino médio (completo);Entre R$ 3.932,00 e R$ 7.419,00;;;Seguro de automóvel;;;Seguro de bens duráveis (ex: eletrônicos);;;Eu mesmo contratei este seguro;;;Eu mesmo contratei este seguro;;Sim;;;;;;;;;10;10;0;1;2;4;3;5;5;4;5;5;10;10;0;0;10;0;10;10;10;10;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;;Marca03;;;;;;;;Marca03;;;;;;;;Marca03;;;;;Marca03;;;;Marca03;;;;;Marca03;;Seguro de automóvel;;;;;;;Marca03;;;;;10;10;10;0;0;0;5;10;0;10;10;0;5;5;0;0;5;10;5;0;10;7;10;5;10;5;10;6;0;5;8;8;5;8;6;0;8;8;10;8;10;10;10;10;8;10;10;5;5;5;5;5;10;5;10;10;10;9;5;10;5;10;6;7;10;6;0;10;10;7;10;10;10;4;10;10;10;10.0;10.0;10.0;10.0;10.0;10.0;5.0;10;10;10;10;10;10;10;10;10;10;10;10;8;10;10;10;10
12750034984;44363.99140046296;Semana 25;Semana 71;Outro (especifique);São Paulo;Masculino;33 anos;Pós-graduação (completo);Entre R$ 7.420,00 e R$ 16.367,00;;Seguro de vida;Seguro de automóvel;;Seguro de saúde;;;Recebi este seguro como benefício da empresa onde eu trabalho;Eu mesmo contratei este seguro;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Sim;;;;;;;;;10;10;0;2;3;4;1;5;10;8;10;10;10;10;10;4;10;10;10;10;10;10;;Marca01;Marca02;Marca03;Marca04;;Marca06;Marca07;;Marca01;;Marca03;;;;;;Marca01;;Marca03;;;;;;;;Marca03;;;;;Marca03;;Marca01;;;;;;;Marca01;;Seguro de automóvel;;;;;Marca01;;;;;;;1;0;0;3;3;3;2;2;3;4;4;4;4;4;4;0;0;2;0;0;10;10;6;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;3;3;4;0;3;0;4;3;3;3;4;5;4;5.0;5.0;5.0;5.0;5.0;5.0;5.0;2;1;3;3;5;5;0;5;0;1;0;0;0;0;5;5;5
12749692980;44363.86082175926;Semana 25;Semana 71;Administração/Contabilidade;Paraná;Masculino;37 anos;Ensino superior (completo);Entre R$ 781,00 e R$ 1.215,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;;Seguro de automóvel;;;;;10;4;6;4;2;3;1;5;9;9;9;9;4;0;7;0;10;10;7;9;9;9;;Marca01;Marca02;Marca03;Marca04;Marca05;Marca06;Marca07;;;;;;;Marca06;;;;;;;;Marca06;;;;;;;;Marca06;;Marca06;;;;;;;;;Marca06;;Seguro de automóvel;;;;;Marca01;;;;;;;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;2;7;4;7;2;8;7;9;5;5;8;7;7;6;5;8;5;5;5;5;8;7;8;9;7;8;8;7;6;7;8;8;5;7;6;1;6;7;7;8;8;8;7;7;8;6;6;5;5;8;7;7;7;7;5;7;7;8;7;8;8;7;;;;;;;;3;3;2;5;8;8;8;4;4;3;5;3;4;4;0;0;0
12749549672;44363.820763888885;Semana 25;Semana 71;Outro (especifique);São Paulo;Masculino;45 anos;Ensino superior (completo);Entre R$ 3.932,00 e R$ 7.419,00;;Seguro de vida;;;;;;Eu mesmo contratei este seguro;;;;;;Sim;;;;;;;;;10;5;10;1;2;3;5;4;10;4;10;10;10;4;10;10;10;4;10;10;10;10;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;Marca02;Marca03;Marca04;;Marca06;;;;;Marca03;Marca04;;;;;;;Marca03;;;;;Marca03;Nenhuma das anteriores;;;;;;;;;;;;;;;;;;;;Marca06;;10;10;10;5;6;7;10;10;8;9;10;8;8;7;7;5;10;10;9;6;7;6;6;8;7;8;10;10;8;8;7;8;9;8;10;10;10;8;10;10;10;10;8;8;9;7;10;7;7;7;9;8;8;8;8;9;9;10;8;8;8;7;6;6;7;7;5;8;8;7;5;5;7;6;10;8;10;;;;;;;;7;8;5;7;7;8;7;10;5;5;10;5;5;5;3;4;0
12749516547;44363.81072916667;Semana 25;Semana 71;Concessionárias de automóveis;São Paulo;Masculino;27 anos;Ensino médio (incompleto);Entre R$ 2.239,00 e R$ 3.931,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;;Seguro de automóvel;;;;;10;10;0;2;5;3;1;4;10;10;10;7;7;7;7;7;0;7;10;10;10;10;;;Marca02;;Marca04;;Marca06;;;;Marca02;;Marca04;;Marca06;;;;Marca02;;Marca04;;;;;;;;Marca04;;;;Marca04;;;;;;;;;Marca04;;;;Seguro de saúde;;;;;;Marca04;;;;9;7;8;3;3;6;3;7;3;9;10;8;9;9;6;7;5;6;6;7;7;3;0;0;7;3;7;8;10;7;8;10;9;9;9;10;9;9;10;8;9;8;7;8;7;6;8;7;8;0;8;8;10;6;7;6;7;8;8;7;6;3;3;3;5;3;3;9;9;9;9;9;9;9;6;6;7;;;;;;;;4;5;3;3;5;5;6;0;0;0;3;0;0;0;9;8;10
12749420766;44363.78008101852;Semana 25;Semana 71;Bancos ou instituições financeiras;São Paulo;Masculino;40 anos;Ensino superior (completo);Entre R$ 3.932,00 e R$ 7.419,00;;;Seguro de automóvel;;;;;;Eu mesmo contratei este seguro;;;;;Sim;;;;;;;;;10;10;10;3;1;5;4;2;9;8;10;10;10;7;9;7;10;10;10;10;10;10;;Marca01;Marca02;Marca03;Marca04;;;Marca07;;;;Marca03;;;;;;;;Marca03;;;;;;;;Marca03;;;;;Marca03;;;;;;;;Marca07;Outro (especifique);;Seguro de automóvel;;;;;Marca01;;;;;;;9;9;9;5;5;8;9;9;5;9;10;7;8;8;6;9;8;9;8;8;6;7;6;8;8;9;8;9;8;9;5;9;9;8;8;7;8;8;8;9;8;8;9;9;9;9;10;8;8;8;7;9;9;8;9;8;9;9;8;8;9;8;8;7;8;8;8;8;8;7;7;6;9;8;2;9;2;;;;;;;;8;3;3;8;9;9;9;9;9;8;9;8;9;8;7;7;5
12749093240;44363.68846064815;Semana 25;Semana 71;Outro (especifique);São Paulo;Masculino;34 anos;Ensino médio (incompleto);Entre R$ 3.932,00 e R$ 7.419,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;;Seguro de automóvel;;Seguro de saúde;;;10;10;10;2;3;4;1;5;6;6;10;0;6;0;0;0;5;0;8;10;10;10;;;;Marca03;Marca04;;;;;;;Marca03;Marca04;;;;;;;Marca03;Marca04;;;;;;;;Marca04;;;;Marca04;;;;;;;;;Marca04;;;Seguro residencial;;;;;;;Marca04;;;;8;10;10;7;7;8;10;10;10;10;10;10;0;10;0;10;10;10;10;7;10;10;10;8;10;10;10;7;7;10;10;7;10;8;10;7;10;10;10;10;10;10;10;8;8;10;10;8;10;10;0;10;7;6;10;10;10;10;10;10;7;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;;;;;;;;10;10;10;8;8;7;8;10;10;10;10;8;6;6;10;7;10
